Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames
4066,11198198,"Soeb Hussain","2023-11-06 18:06:44",0.580,1,soebhussain
4067,11330150,"Truth Unveilers","2024-01-19 12:30:29",0.580,21,"mangenavenumadhavan,svamshidhargoud"
4068,11260213,Philippe,"2023-11-25 21:34:47",0.579,1,ph1cal
4069,11506410,"yash patel 630","2024-01-15 17:06:43",0.579,1,yashpatel630
4070,11231087,samohant,"2023-11-13 02:32:33",0.579,1,sasmitamohanty
4071,11480972,Etoilo,"2024-01-16 02:26:10",0.579,7,etoilo
4072,11246711,"Caleb Lim","2023-11-29 05:59:51",0.579,1,caleblim
4073,11329596,"Hadi Hamdan","2023-12-25 08:22:24",0.579,16,hadihamdan
4074,11402051,"Kshitij Ashta","2023-12-17 14:55:22",0.579,3,kshitijashta
4075,11425531,t-enstar,"2023-12-22 15:08:40",0.579,7,tstustatama
4076,11449643,"Quan Minh11","2024-01-06 16:25:49",0.578,5,quanminh11
4077,11207990,"Pagi Ngoding Malem Tidur","2024-01-21 02:19:46",0.578,12,"arwani,haryoganawi"
4078,11175169,"Rajarshi Dey","2023-11-07 14:01:01",0.578,1,geekyrajarshi
4079,11322601,"Mannan Bhardwaj","2023-11-30 22:16:22",0.578,3,mannanbhardwaj
4080,11341998,"Niko Sen","2023-12-10 05:04:13",0.578,6,nikosen
4081,11166352,QuNeng,"2023-11-17 07:51:23",0.577,14,quneng
4082,11206091,"Nels Lindahl","2023-11-09 18:08:53",0.577,3,nelslindahl
4083,11407545,tabac007,"2023-12-18 18:17:07",0.577,4,tabac007
4084,11318313,"Borhan Youssef, Salem","2024-01-19 07:42:04",0.576,3,borhanyoussefsalem
4085,11164375,"Arthur Léonard","2023-10-31 23:10:46",0.575,4,arturgo
4086,11286833,Dickschaedel,"2023-11-30 14:38:36",0.575,6,dickschaedel
4087,11420752,archzhengz,"2023-12-20 14:51:43",0.575,1,archzhengz
4088,11480914,"Haojie Liu10","2024-01-08 00:51:33",0.575,9,haojieliu10
4089,11283130,GusNicho,"2023-11-22 10:38:30",0.575,4,pineapplepencil
4090,11181053,"Yi-Zhen Zhang","2023-11-08 09:10:55",0.575,5,pclightyear
4091,11265327,zaima,"2023-12-07 18:43:07",0.575,3,mahimakriti
4092,11338995,"József Molnos","2023-12-21 12:44:55",0.574,2,jzsefmolnos
4093,11227678,"Daichi Hattori","2024-01-19 09:48:45",0.574,8,dhattori
4094,11228385,"Deepon Ghose Roy","2023-11-18 12:55:16",0.574,7,deeponghoseroy
4095,11222856,"Muttesir ","2023-11-21 11:19:33",0.574,2,muttesir
4096,11254609,renxiaohan,"2023-11-27 12:57:49",0.573,9,renxiaohan
4097,11428413,Allenad,"2023-12-22 08:49:52",0.573,1,allenad
4098,11408996,Dengzhibin,"2023-12-21 16:16:41",0.573,1,dengzhibin
4099,11212264,Machioa,"2023-11-16 14:46:35",0.572,4,machioa
4100,11214907,"Zhou Zhou","2023-12-26 03:12:17",0.572,1,zhouzhou0322
4101,11264004,"Yaroslav Romanenko","2023-11-18 18:16:04",0.572,1,fropych
4102,11193460,"Matheus de Sá","2023-11-16 11:41:58",0.571,8,matheusdes
4103,11445828,psajo536,"2023-12-27 15:25:12",0.571,1,psajo536
4104,11453686,"Aydan Huang","2023-12-30 06:11:11",0.571,2,aydanhuang265
4105,11396829,"Julia No","2023-12-16 21:08:49",0.570,3,"blinicat,lonkero"
4106,11174524,"[Deleted] 1f0b126d-5c45-46d8-aa67-16b3730a495e","2023-11-02 14:05:28",0.570,3,del=61e4a0454beb1290
4107,11503286,Roadrunner,"2024-01-22 20:47:02",0.569,2,"divyakrishnanr,jadesampaguitalee"
4108,11186425,hakuoro,"2023-11-06 09:50:09",0.569,2,hakuoro1009
4109,11167714,"kogulan natarajan","2023-11-02 17:01:32",0.569,1,kogulannatarajan
4110,11196164,susishengg,"2023-11-15 11:29:54",0.569,1,susishengg
4111,11169640,mitsu,"2023-11-30 08:46:45",0.569,5,mitsuru1
4112,11252102,"Ahmad Tariq","2023-11-16 21:45:08",0.569,1,ahmad16
4113,11211910,"Valery Sofronov","2023-11-12 00:43:24",0.569,12,valerysofronov
4114,11389230,Unkown,"2024-01-22 17:44:17",0.569,2,"ani882,pratykshdhapola"
4115,11209443,"Laura Fink","2023-11-08 10:35:30",0.568,2,allunia
4116,11484404,"Rushikesh Deshmukhe","2024-01-13 07:37:03",0.568,6,rushikeshdeshmukhe
4117,11186772,"Aisyah Razak","2024-01-16 00:08:17",0.568,9,aisyahhrazak
4118,11393858,LinLin916,"2023-12-22 06:23:20",0.567,1,linlin916
4119,11466806,AD,"2024-01-05 14:55:03",0.567,1,adahiya
4120,11379932,"prince singhal","2023-12-13 11:52:57",0.567,2,princesinghal
4121,11436704,Sony2023,"2023-12-29 04:29:54",0.566,8,"shelitodelgado,sony2023"
4122,11178800,"Soumitra Agarwal","2023-11-03 23:06:42",0.566,1,artimous
4123,11310332,ilia,"2023-12-29 20:24:20",0.565,12,sergeevii123
4124,11414836,"Somar Alsagher","2023-12-23 11:44:19",0.565,1,somaralsagher
4125,11346927,"Ernesto Lopez Fune","2023-12-06 21:58:44",0.564,10,elopezfune
4126,11342079,"Feilong Ding","2023-12-08 00:56:33",0.564,22,"feilongding,huihuihuihu"
4127,11170134,zhangzhfirst,"2023-11-04 15:20:47",0.563,3,zhangzhfirst
4128,11352467,"Ahmed Magdy","2024-01-17 10:06:10",0.563,15,ahmedmagdy16
4129,11227479,kitayama,"2023-11-28 14:59:22",0.562,21,kkityama
4130,11294635,Hrithiman,"2023-11-24 11:39:42",0.561,5,"hrithiman,shreyanshkaramtot217"
4131,11178552,"Pedro Sánchez de la Reina","2023-11-07 15:36:34",0.561,14,"mathosaurus,verve26794"
4132,11228734,tomy4reel,"2023-12-05 08:01:50",0.561,9,tomy4reel
4133,11499981,Kanchana1990,"2024-01-19 07:36:55",0.561,7,kanchana1990
4134,11336132,Christian,"2023-12-09 21:34:17",0.561,4,cjboylston
4135,11176569,"Sandeep Gautam","2024-01-18 12:36:45",0.561,2,gautamsandeep
4136,11238131,SBENSEA,"2023-11-20 12:51:20",0.560,11,"ludoo7,pascallaptanque,sbensea"
4137,11176040,"Michael Rosenthal","2023-11-02 17:40:43",0.560,2,michaelrosenthal2
4138,11513988,aledelmon1,"2024-01-15 18:48:35",0.560,2,aledelmon1
4139,11466643,"Shubham A Bhor","2024-01-21 18:03:50",0.559,10,shubhamabhor
4140,11177350,MSStateDataScience,"2023-11-07 17:52:32",0.558,6,msstatedatascience
4141,11419136,"Nick Goltsos","2023-12-20 07:49:05",0.557,2,nickgoltsos
4142,11281462,"yassine kaddami","2024-01-22 23:44:33",0.557,24,yassinekaddami
4143,11464797,smi_egor,"2024-01-05 21:37:37",0.557,4,egorsmi
4144,11244115,NiakmaJr,"2023-11-22 12:12:17",0.556,6,niakmajr
4145,11481475,"Elena Shirkhalova","2024-01-08 00:15:05",0.556,10,elenashirkhalova
4146,11372657,IITM22DS1000181,"2023-12-12 14:57:48",0.556,11,bhagya09
4147,11470906,QinggLi,"2024-01-22 21:53:57",0.556,5,qinggli
4148,11332338,ZeynepPeh,"2023-12-06 04:16:43",0.555,17,zeyneppeh
4149,11170126,cyberia,"2023-11-01 16:37:12",0.555,1,cyberia
4150,11230536,StarLord,"2023-11-15 11:39:11",0.555,2,stalordd
4151,11254454,"Régis Meyssonnier","2023-11-17 14:06:33",0.554,5,rgismeyssonnier
4152,11195936,"Albert Gugescu","2023-11-06 16:28:46",0.554,3,riam2k21
4153,11253020,Jagz,"2023-11-16 13:02:17",0.553,5,jchetty
4154,11357552,dISlIKEmACHINElEARN,"2023-12-07 07:22:44",0.552,6,dislikemachinelearn
4155,11174369,"Seydi faye","2024-01-01 13:06:06",0.552,6,seydifaye
4156,11429190,"Arvind (Yetirajan) Narayanan Iyengar","2023-12-22 11:32:29",0.552,1,arviinndn
4157,11438411,"Ankit Maddheshiya","2023-12-29 15:35:12",0.552,1,ankitmaddheshiya
4158,11456184,"Rahul Bijoor","2023-12-31 23:52:42",0.552,1,rahulbijoor
4159,11188943,"Stephen Davis","2023-11-16 02:49:34",0.552,1,stephendavis91
4160,11265499,ayaan,"2023-11-23 16:04:05",0.552,2,iamacoderyeah
4161,11309838,"H Lloyd","2023-12-04 15:30:44",0.551,5,huwlloyd
4162,11231090,"Hania Chummon","2024-01-22 07:49:21",0.551,1,haniachummon
4163,11359635,MetinAKTAS,"2023-12-16 14:04:03",0.550,2,metinaktas
4164,11189052,SohamChakradeo,"2023-11-13 08:41:16",0.550,1,snc2897
4165,11190071,dongwoook,"2023-11-06 06:31:34",0.550,2,dongwoook
4166,11167591,RaRuRu,"2023-11-05 03:08:29",0.549,11,raruru
4167,11257719,VinayakSoni704,"2023-12-22 07:55:00",0.549,16,vinayaksoni704
4168,11176915,"Joshua Bensemann","2023-11-14 09:20:49",0.549,5,qazcat
4169,11411815,"Yeong Koh","2023-12-18 20:59:36",0.549,5,yeongkoh
4170,11244841,"Alisa Petrova","2023-11-16 19:58:11",0.548,1,alisapetrova
4171,11422937,"Tensor Titans","2024-01-22 16:42:13",0.548,15,"akankshasingh27,harshrajvjadeja,sathwikkanukuntla,thope6969"
4172,11176536,"Aryan Madaan","2023-11-11 01:43:20",0.548,9,aryanmadaan
4173,11171466,"Gurjot Singh Aulakh","2023-11-03 20:58:03",0.547,6,gurjotsinghaulakh01
4174,11404044,"Shirli Di-Castro","2024-01-08 14:37:30",0.547,1,shirlidicastro
4175,11316537,"Alex McDougal","2023-12-05 22:41:05",0.547,1,"alexmcdougal,mikecantrell,padenstewart,patricknormile"
4176,11396657,"ABHIJOY SARKAR","2023-12-17 15:24:34",0.547,4,asterdan712
4177,11504751,Randon,"2024-01-16 03:03:53",0.547,2,foxhound808
4178,11166371,"Shreyansh Murathia","2024-01-16 09:20:15",0.547,2,shreyanshmurathia
4179,11453113,"Vivek Yogi","2024-01-05 17:36:54",0.546,2,vivekyogi
4180,11167053,heartkilla,"2023-11-01 10:07:24",0.546,2,aruchomu
4181,11182502,Rishi,"2023-11-13 19:10:16",0.546,3,rishinigam1304
4182,11508442,"Davis Nyagami","2024-01-22 23:01:31",0.545,7,nyagami
4183,11178453,"Tomasz Kielbasa","2023-11-12 12:33:57",0.545,6,tomaszkielbasa
4184,11363371,malamg,"2023-12-08 08:28:31",0.545,1,malamg
4185,11491326,POLSL,"2024-01-19 16:16:00",0.545,4,"dawidcielik,jakunow884,mateuszawinski"
4186,11328710,"Guntupalli Sai Manasvi","2023-12-02 19:28:29",0.544,6,guntupallimanasviiii
4187,11219689,"Ben Minogue","2023-12-03 20:29:32",0.544,8,benminogue
4188,11249727,"Darya Shyroka","2024-01-21 07:00:42",0.543,5,"daryashyroka,ladanjn"
4189,11310233,"Adrian Evensen","2023-11-28 08:29:12",0.543,2,adrianevensen
4190,11284388,Suraj,"2023-12-17 12:57:41",0.543,23,suraj520
4191,11471289,"Mohammed Terry Jack","2024-01-06 16:33:05",0.542,7,mohammedterryjack
4192,11510488,medislamm123,"2024-01-17 10:58:30",0.541,5,medislamm123
4193,11270000,"José M. R. Caballero","2023-11-27 11:15:21",0.541,36,josemrcaballero
4194,11225676,"Bill Thompson","2023-12-29 19:01:38",0.541,10,whthompson
4195,11228221,UFPA,"2024-01-04 14:13:51",0.540,39,faguim
4196,11219266,"Rhys Gardener","2023-12-12 15:52:16",0.540,8,rhysgardener
4197,11384476,ringyoon,"2023-12-12 14:27:40",0.540,1,ringyoon
4198,11438200,wzy2625742913,"2024-01-17 06:56:58",0.540,24,wzy2625742913
4199,11417287,"EMİRHAN BULUT","2023-12-20 02:08:08",0.540,5,emirhanai
4200,11318167,跟着丞相割麦子,"2023-11-29 05:20:48",0.540,1,jiageng
4201,11501739,TonEcon,"2024-01-22 17:32:37",0.539,5,tonecon
4202,11235859,"Annamaria Libor","2023-11-16 16:02:33",0.539,5,annamarialibor
4203,11386833,YanJun053,"2023-12-28 07:16:53",0.539,5,yanjun053
4204,11186962,CheckAi,"2024-01-12 21:34:53",0.538,3,franknyaboga8
4205,11177626,Shubham,"2023-11-21 11:08:13",0.538,3,shubham90
4206,11441856,LiuShuaiYu,"2023-12-28 08:46:53",0.538,1,liushuaiyu
4207,11430392,BlueSteel,"2023-12-24 15:57:05",0.537,4,zhy65401
4208,11225561,AleNic,"2023-11-16 19:49:01",0.536,2,alenic
4209,11387653,"Swastik Bagga","2024-01-08 17:59:15",0.536,5,swastikbagga
4210,11182062,"Gustavo Carvalho","2023-11-04 15:49:35",0.536,2,gustavohtac
4211,11306823,"Irfan Sheikh","2023-11-27 08:59:23",0.535,4,irfansheikh01
4212,11186324,angertdevsingh,"2023-11-19 15:30:38",0.535,11,angertdevsingh
4213,11326625,HaneefRasheed,"2023-12-24 18:45:54",0.535,9,h3rasheed
4214,11217792,"LLM Crashers","2023-11-19 07:03:18",0.534,6,"anastasiammm,annamarshalova,eugeneborisov,snowleopard111,tikhobaevaolga"
4215,11193145,iSarah,"2023-11-28 11:40:35",0.534,21,sarahabdullah
4216,11265773,Rangoiv,"2023-11-20 21:30:40",0.534,5,rangoiv
4217,11305758,"musicsir me","2023-11-27 00:39:44",0.534,1,musicsirme
4218,11503475,"Vanessa Pacheco","2024-01-22 23:02:20",0.533,5,nessapacheco
4219,11180275,"PRANJAL SHARMA","2023-11-03 07:32:28",0.533,1,pranjalsharmamle
4220,11429321,"Chintan Parmar","2024-01-03 12:53:56",0.533,7,chintanvhparmar
4221,11170460,"kunal patel","2023-11-05 21:21:22",0.531,1,kunalpatel2001
4222,11405285,"Alan Turing","2023-12-17 20:08:01",0.530,1,alanturing158
4223,11253110,"Lucas Boesen","2023-11-20 16:19:13",0.530,1,lucasboesen
4224,11178430,"Gradient Decision ","2023-11-11 16:12:57",0.529,5,tboetticher
4225,11170808,"Saurabh Upadhyay","2023-11-01 19:55:21",0.528,3,saurabhru
4226,11281572,"Vincent Hodgins","2023-11-27 22:52:22",0.528,20,vincenthodgins
4227,11196274,CarlKilhart,"2023-11-10 13:42:20",0.527,3,carlkilhart
4228,11317372,"Andres Ross","2024-01-22 20:38:18",0.527,2,andresross
4229,11195900,"Himani Tewatia","2023-11-07 13:55:02",0.527,9,himanitewatia
4230,11382647,JerryZ,"2023-12-19 23:30:36",0.526,9,jerryzhang1010
4231,11472666,"Serhii Kharchuk","2024-01-19 23:25:01",0.526,9,serhiikharchuk
4232,11463201,"JaeYoung_Lee join","2024-01-22 12:53:00",0.526,7,"jaeyoungleejoin,kimkimkimx222,limyeri,muyahoyeol,seokjunhwang"
4233,11341527,"Sudesh gama","2023-12-04 04:00:25",0.525,1,sudeshgama
4234,11167575,"Roshan Rateria","2023-11-04 07:50:23",0.525,2,roshanrateria
4235,11267705,"Joel O.","2023-11-21 10:16:20",0.525,2,dots9999
4236,11297792,"Lin XUPRUVU","2023-12-21 10:55:34",0.522,4,xupruvu
4237,11187041,"Samir Salman97","2023-11-05 09:55:05",0.521,7,samirsalman97
4238,11468893,"Christian Wienbruch","2024-01-22 22:41:47",0.521,5,christianwienbruch
4239,11269489,Kevin,"2023-11-22 18:33:21",0.520,5,kvtliu
4240,11316542,"AJ Rhee","2023-11-30 13:56:58",0.518,2,ajrhee
4241,11236622,"Daniela Newton","2024-01-22 19:23:25",0.516,12,danielanewton
4242,11403923,yyds.ai,"2023-12-16 20:37:35",0.516,4,yydsai
4243,11331886,"Muhammad Haseeb","2023-12-01 21:12:27",0.515,2,haseebwar07
4244,11416110,"Leo Tang","2023-12-19 23:55:22",0.515,5,tangbaohuy
4245,11226984,"Basavaraja V","2024-01-19 06:30:36",0.515,2,basavarajav
4246,11483003,"Azat Davletshin","2024-01-12 12:25:30",0.514,3,davazt
4247,11404991,"Sakurai Motoki","2023-12-20 15:23:55",0.514,8,sakumoto
4248,11241491,"Petr Filchenkov","2024-01-11 20:43:50",0.514,4,petrfilchenkov
4249,11200062,"Jie Yu","2023-11-13 17:56:17",0.513,4,universedeep
4250,11183361,"Paweł Kowalski","2023-11-13 21:52:15",0.513,5,pbkowalski
4251,11172851,amdata,"2023-11-11 20:15:10",0.513,3,aludata
4252,11210627,"Santiago Tarrío","2023-11-09 09:33:52",0.512,2,santiagotarro
4253,11164253,"Ruslan  Talipov","2023-10-31 18:16:51",0.512,5,rooshroosh
4254,11194548,"Anubhav Singh","2023-11-18 14:11:57",0.510,1,anubhav1302
4255,11165092,"Danny Julca","2023-11-01 15:30:28",0.509,4,djulcac
4256,11246090,High_Jay,"2023-12-19 04:23:26",0.509,2,highjay
4257,11508735,microsat,"2024-01-21 02:59:36",0.508,3,"fujialong66,kevin305n1,warngchen"
4258,11281113,"Nikhil Adiga","2023-11-21 21:34:40",0.508,1,nikhiladiga
4259,11166938,"Nick Styles","2023-11-03 09:47:23",0.508,1,styles
4260,11185394,"H. Dewmal ","2023-11-04 04:25:25",0.508,1,dewmalnilanka
4261,11188601,Junfan,"2023-11-04 18:00:18",0.508,1,xihajun
4262,11228150,kambarakun,"2023-11-28 23:56:28",0.508,28,kambarakun
4263,11178174,"Bill Gates","2023-11-05 12:48:24",0.508,14,billhappi
4264,11189532,immc,"2023-11-21 12:14:57",0.508,1,yangqq12
4265,11501088,"Anant Shyam","2024-01-16 17:56:57",0.508,7,anantshyam
4266,11370453,Shiv1143,"2024-01-06 02:45:02",0.508,1,shiv1143
4267,11190137,"Aditya Sharma","2024-01-22 10:36:32",0.507,7,codenamemadhav
4268,11464965,Omarxz,"2024-01-11 01:20:24",0.507,4,omarxz
4269,11176682,"Traoré Boubacar","2023-11-03 15:10:45",0.507,3,boulbi777
4270,11224297,DankAbhi98,"2023-11-11 12:59:21",0.507,3,dankabhi98
4271,11336223,"Dalton Payne","2023-12-04 05:05:41",0.507,6,viper22lr
4272,11448025,"Feimu Zhao","2023-12-28 08:58:16",0.506,1,feimuzhao
4273,11405456,"Ruizhuo Goh 18","2023-12-27 06:57:08",0.506,1,ruizhuogoh18
4274,11185695,Omkar16,"2023-12-07 04:35:28",0.506,18,omkar16
4275,11375259,"Aleks Dominik","2024-01-05 00:03:43",0.506,10,lesak95
4276,11368623,"Embedded Neurons","2024-01-16 18:51:33",0.505,1,"anik3t135,yogendrayatnalkar"
4277,11393754,UOM_190471C,"2023-12-14 06:42:43",0.505,1,uom190471c
4278,11385510,"askeur nabila","2024-01-20 18:20:37",0.505,39,askeurnabila
4279,11495397,shruti_15gupta,"2024-01-14 14:07:47",0.505,1,shruti15gupta
4280,11394529,"Abdallah CHENNOUFI","2023-12-14 10:06:32",0.505,2,abdallahchennoufi
4281,11199681,"Kevin Meates","2023-11-20 09:09:30",0.505,10,kevinmeates
4282,11221928,mayakaripel,"2024-01-22 03:11:54",0.504,36,mayakaripel
4283,11220594,Ashima7,"2023-12-01 00:00:45",0.504,19,ashima7
4284,11291810,"Madeleine Georges","2023-11-26 15:06:10",0.504,4,mdaleinee
4285,11480523,"Seungjun Lee","2024-01-15 22:42:55",0.503,10,seungjunleeofficial
4286,11349555,D7ion,"2023-12-09 12:02:27",0.503,1,destruc7ion
4287,11365982,Agrica,"2023-12-08 12:39:44",0.503,2,agrica
4288,11238079,"Ashish Agarwal","2023-12-02 09:29:50",0.503,4,singhalashish
4289,11336628,"Vinod Kumar Puttamadegowda","2023-12-04 03:47:53",0.503,5,vinodpgowda
4290,11510969,un.pre.go,"2024-01-21 14:58:28",0.503,3,unprego
4291,11476229,DaijobuAI,"2024-01-19 15:04:43",0.503,10,daijobuai
4292,11323851,"Deepak Jangra","2023-11-30 08:18:57",0.502,2,deepakjangra11
4293,11285214,"Steffen Remus","2023-11-23 15:18:55",0.502,2,remstef
4294,11280736,minsik228,"2023-11-22 02:17:15",0.502,1,minsik228
4295,11211629,Yummie,"2023-11-14 21:45:19",0.502,9,yummie
4296,11251530,"Jaimie Louie","2023-12-06 17:49:17",0.502,9,jaimielouie
4297,11185908,"Shreya Jain","2023-11-18 05:43:54",0.501,4,upesshreya
4298,11460755,taikichi,"2024-01-03 01:30:36",0.501,5,taikichi
4299,11365038,"Valko Milev","2024-01-17 21:05:22",0.501,2,valkomilev
4300,11341528,"Harshitha Ravi96","2023-12-04 04:17:54",0.501,2,harshitharavi96
4301,11496794,"Max Rivera","2024-01-13 23:06:24",0.500,1,maxrivera
4302,11254472,"Fabián García","2023-11-27 13:12:39",0.500,6,fabingarca
4303,11206322,"Mohamed Lotfy","2024-01-14 11:04:44",0.500,105,medolotfy
4304,11261363,"Ravindra Marada","2023-11-26 17:10:42",0.500,2,ravindra1010
4305,11365845,"Kar Ham","2023-12-10 01:11:10",0.500,6,karham
4306,11230975,"Maunish dave","2023-11-14 08:51:15",0.500,2,maunish
4307,11506354,noob_master,"2024-01-22 19:22:47",0.500,8,"atharvatawate,khanbushra,nileshmishra31,tajamulhusen,wanjariparth"
4308,11172168,"Hayato OGAWA","2023-11-30 03:03:00",0.500,6,hayatoogawa
4309,11390391,Datagriot,"2024-01-22 21:49:50",0.500,1,datagriot
4310,11368729,"Chinmay vyapari","2024-01-16 10:35:06",0.500,1,chinmayvyapari
0,11136783,sample_submission.csv,"2023-10-26 16:56:41",0.500,1,
4311,11164341,"Srinath Jayachandran","2023-10-31 18:50:10",0.500,3,srinath9s
4312,11172946,"Soykot Podder","2023-11-02 06:16:13",0.500,1,diptopodder
4313,11177132,"WEETHARA JAEMLOK","2023-11-02 18:56:35",0.500,4,weetharajaemlok
4314,11178305,"himanshu tripathi","2023-11-04 13:07:10",0.500,6,himanshutrips
4315,11178083,"CHINONSO ODIAKA","2023-11-02 21:54:33",0.500,1,chinonsoodiaka
4316,11178644,"Abhi Somala","2023-11-06 18:52:03",0.500,10,abhisomala
4317,11180244,"Gairo Peralta","2023-11-03 06:24:12",0.500,1,gairoyperalta
4318,11181487,AK_TEAM,"2023-11-03 10:56:59",0.500,5,"rajkumarl,thedesijuggad"
4319,11169197,messefor,"2023-11-03 13:33:58",0.500,1,messefor
4320,11182064,"Alan Coyne","2023-11-03 14:40:47",0.500,1,acoyne
4321,11183805,"Ramavath Suresh","2024-01-20 22:49:49",0.500,12,ramavathsuresh
4322,11177063,"Suraj Jyothi Unni","2023-11-03 18:08:31",0.500,2,surajjyothiunni
4323,11182093,juierror,"2023-11-04 13:21:56",0.500,5,hojuie
4324,11194908,"Manu Sehgal","2023-11-06 09:36:48",0.500,3,cowboy007
4325,11177885,tttkkks,"2023-11-06 13:51:01",0.500,2,reneetintin
4326,11196632,Meimei,"2023-11-07 07:36:49",0.500,1,lavi02
4327,11214948,AdrianValerio,"2023-11-09 02:34:03",0.500,2,adrianvalerio
4328,11227579,"Gopalakrishnan Kumar","2024-01-12 23:45:53",0.500,53,gopalakrishnankumar
4329,11221188,Atharva2ss2,"2023-11-20 06:31:31",0.500,5,atharva2ss2
4330,11211632,kudzu,"2023-11-12 11:44:25",0.500,2,kudzu78
4331,11189503,"Muhammad yuda Maulana","2023-11-13 03:39:45",0.500,3,muhammadyudamaulana
4332,11237188,Johin714,"2023-11-13 15:57:33",0.500,2,johin714
4333,11238608,"Mykhailo Nedodai","2023-11-13 20:47:49",0.500,1,sarmat
4334,11217861,"Thomas Zuiker","2023-11-15 10:16:42",0.500,3,thomaszuiker
4335,11250123,"Wilson Burchenal","2023-11-16 18:51:53",0.500,3,wburchenal
4336,11251714,"Harsh Sharma","2023-11-16 04:16:59",0.500,1,harshsharma511
4337,11252994,Yugoff,"2023-11-16 10:32:25",0.500,2,yugoff
4338,11176846,"Kayode James Joshua","2023-11-23 16:57:12",0.500,11,joshuakayodejames
4339,11199282,"Khalifa Afane","2023-11-18 09:15:15",0.500,2,khalifaafane
4340,11226244,"Ponder piece","2023-11-19 06:17:58",0.500,4,ponderpiece
4341,11237372,"Max Strome","2023-12-17 22:28:34",0.500,4,mstrome
4342,11189394,"Julius Krauss","2023-11-21 19:24:09",0.500,7,juliuskrauss
4343,11221299,Ruidan997,"2023-12-06 13:15:56",0.500,2,qingdan997
4344,11286542,"Gleb Onore","2023-11-23 16:29:40",0.500,6,glebonore
4345,11297664,anacondas,"2023-12-09 11:04:28",0.500,3,"certifiedmindblower,evggamgam"
4346,11256023,"Hunter CHewitt","2023-11-30 00:55:14",0.500,4,hunterchewitt
4347,11327648,"Kevin O'Connor","2023-11-30 23:49:40",0.500,5,kevinoconnor956
4348,11319421,"Sai Vikas Pasupuleti","2023-12-04 04:04:48",0.500,6,psaivikas
4349,11228478,"Sayed Shaun","2023-12-01 13:57:17",0.500,2,sayedshaun
4350,11328171,"Tejaswini Seeram","2023-12-01 21:35:27",0.500,2,tejaswiniseeram99
4351,11331339,"Deepthi Puvvada ","2023-12-01 23:18:30",0.500,2,deepthipuvvada
4352,11296600,Ashaan_Expert1,"2023-12-03 19:26:24",0.500,1,ashaanexpert1
4353,11292465,"Prabhleen Kaur Saluja","2023-12-04 05:07:45",0.500,5,prabhleenksaluja13
4354,11293370,"Navya Boddapati","2023-12-04 00:26:48",0.500,1,navyaboddapati
4355,11166266,xia,"2023-12-04 06:06:51",0.500,2,xiamaozi11
4356,11338437,"Peilin Liu","2023-12-06 06:05:22",0.500,3,peilinliu
4357,11342912,"Ranjitha ","2023-12-05 10:09:02",0.500,1,ranjithabr123
4358,11297615,"Jiaxu Lin","2024-01-03 03:23:15",0.500,11,dannylinj
4359,11354370,"Kazuma ISHII","2023-12-06 04:45:11",0.500,1,kazumaishii
4360,11355573,y20231206,"2023-12-06 07:46:11",0.500,1,y20231206
4361,11337459,"Adam Kubalica","2023-12-09 02:16:06",0.500,2,adamkubalica
4362,11370802,"Samyak B","2024-01-17 04:17:55",0.500,6,samyakb
4363,11367719,"Eviatar Nachshoni","2023-12-09 21:51:14",0.500,3,eviatarnachshoni
4364,11378079,jackee777,"2023-12-11 01:55:14",0.500,5,jackee777
4365,11336815,ZihaoWang,"2023-12-18 07:52:47",0.500,8,zihaowangwe
4366,11223441,"Dr. Deepthi P S","2023-12-20 04:39:42",0.500,7,deepthips
4367,11369994,"Sergey Prihodko","2023-12-12 16:42:18",0.500,2,sergprihodko
4368,11378078,"Cherry Pham","2023-12-13 02:05:58",0.500,4,cherrypham
4369,11384456,"Rajendra Baskota","2023-12-14 10:23:22",0.500,2,rajendrabaskota
4370,11171604,MilanChetry00,"2023-12-16 10:25:19",0.500,3,milanchetry00
4371,11281820,"Kam Njeng","2023-12-21 04:28:00",0.500,12,kamnjeng
4372,11403563,"MAHANTESH PATIL","2023-12-16 17:02:51",0.500,2,mahantesh87patil
